load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
9.50;39.90;19.31;3.22;5.06;11.65;3.63;1.53;2.40;5.16;6.34
10.36;42.76;21.10;3.45;5.26;12.61;3.84;1.64;2.63;5.54;6.74
10.28;43.15;21.33;3.41;5.39;12.48;3.90;1.65;2.58;5.72;6.93
10.43;43.76;21.63;3.48;5.35;12.53;3.86;1.66;2.59;5.68;6.90
10.41;42.95;20.93;3.34;5.29;12.57;3.83;1.62;2.54;5.50;6.85
11.17;47.30;23.04;3.72;5.76;13.38;4.25;1.80;2.79;6.05;7.39
11.59;47.29;23.00;3.72;5.85;13.66;4.26;1.77;2.84;6.15;7.51
11.93;48.94;23.45;3.86;5.91;14.16;4.40;1.87;2.83;6.33;7.71
12.04;49.99;23.83;3.91;5.99;14.30;4.34;1.89;2.93;6.42;8.01
11.84;50.43;24.53;3.85;6.01;14.25;4.39;1.86;2.95;6.19;8.00
11.67;48.83;24.15;3.79;5.78;13.94;4.20;1.81;2.80;6.07;7.82
11.53;49.19;23.87;3.81;5.82;14.07;4.27;1.79;2.83;6.11;7.79
11.48;47.41;23.88;3.79;5.97;13.89;4.30;1.78;2.87;6.08;7.81
11.20;47.27;23.69;3.81;5.88;13.95;4.20;1.74;2.74;5.99;7.67
11.76;49.91;24.72;3.92;6.11;14.06;4.32;1.79;2.82;6.28;8.01
11.38;48.39;24.56;3.89;5.97;14.31;4.28;1.80;2.87;6.08;7.83
11.77;49.76;24.79;4.02;6.20;14.64;4.42;1.84;2.87;6.37;8.15
12.14;51.36;25.41;4.19;6.46;15.60;4.72;1.97;3.05;6.76;8.43
12.88;53.67;27.18;4.33;6.75;16.34;4.95;2.04;3.22;7.06;8.79
13.84;59.21;29.57;4.77;7.39;17.81;5.51;2.29;3.56;7.53;9.54
14.95;62.12;30.67;4.96;7.86;19.05;5.88;2.41;3.82;8.22;10.06
14.54;60.60;30.96;4.99;7.76;18.84;5.68;2.35;3.74;7.96;9.90
15.11;63.02;32.52;5.18;8.06;19.71;6.04;2.45;3.96;8.27;10.29
15.35;63.35;33.02;5.31;8.22;20.15;6.18;2.55;4.00;8.58;10.55
15.50;63.68;32.16;5.36;8.19;20.14;6.09;2.54;4.06;8.62;10.43
14.58;60.97;31.25;5.02;7.88;19.39;6.00;2.51;4.05;8.44;9.98
14.00;61.16;30.31;5.03;7.75;19.37;5.84;2.45;3.81;8.49;9.92
14.26;59.67;30.14;4.80;7.84;19.06;5.88;2.36;3.92;8.45;9.73
13.99;59.21;30.41;4.84;7.74;19.11;5.85;2.42;3.97;8.54;9.69
13.45;57.24;29.26;4.67;7.30;18.18;5.57;2.30;3.71;8.00;9.22
13.77;57.89;29.24;4.76;7.38;18.54;5.68;2.35;3.72;8.22;9.53
13.60;59.08;29.70;4.73;7.49;18.40;5.78;2.37;3.88;8.48;9.33
13.78;58.86;29.66;4.79;7.55;18.57;5.64;2.36;3.81;8.33;9.58
13.56;57.83;29.47;4.69;7.43;18.52;5.54;2.35;3.78;8.15;9.52
13.63;57.58;28.89;4.61;7.34;18.44;5.52;2.34;3.70;8.44;9.41
13.61;58.01;29.54;4.85;7.37;18.72;5.71;2.39;3.85;8.43;9.62
14.07;59.31;30.43;4.87;7.64;18.87;5.75;2.43;3.85;8.52;9.67
14.51;61.11;31.39;5.05;7.78;19.48;5.89;2.45;4.06;8.76;10.23
14.20;61.05;30.84;5.01;7.87;19.28;5.92;2.44;3.97;8.56;10.23
14.13;60.29;30.31;4.80;7.61;18.93;5.76;2.40;3.91;8.50;9.88
14.12;58.67;30.57;4.82;7.57;19.21;5.78;2.41;3.86;8.54;9.85
14.59;60.12;30.80;5.00;7.96;19.24;5.85;2.47;4.02;8.81;10.15
14.57;60.80;30.89;4.90;7.84;19.12;5.95;2.52;3.92;8.69;10.02
14.80;60.38;31.35;4.86;7.75;19.38;5.92;2.47;4.02;8.67;9.93
14.53;61.79;30.97;4.89;7.87;19.35;5.81;2.48;3.97;8.65;9.85
15.22;64.97;32.89;5.30;8.13;20.29;6.27;2.61;4.10;9.17;10.52
15.45;65.82;32.87;5.33;8.29;20.92;6.32;2.59;4.18;9.28;10.80
15.53;65.56;33.81;5.33;8.30;21.02;6.24;2.67;4.11;9.14;10.89
15.53;66.37;33.26;5.25;8.37;20.78;6.32;2.66;4.19;9.13;10.73
17.63;73.00;37.49;5.93;9.37;23.04;7.14;2.92;4.73;10.40;12.12
17.41;73.81;37.51;6.01;9.49;23.68;7.14;2.96;4.87;10.71;12.36
16.97;72.25;36.85;5.97;9.30;23.20;6.91;2.90;4.69;10.32;11.94
16.51;68.51;36.23;5.75;8.79;22.26;6.74;2.79;4.44;9.86;11.66
17.69;74.69;38.69;6.16;9.65;24.03;7.33;3.04;4.91;10.36;12.51
17.97;75.61;39.12;6.26;9.71;24.05;7.35;3.09;4.81;10.62;12.71
18.57;78.36;39.46;6.19;9.98;25.04;7.48;3.05;4.99;11.00;13.03
19.07;78.85;40.71;6.45;10.15;25.62;7.69;3.23;5.12;11.29;13.38
19.13;81.92;41.99;6.77;10.50;26.10;7.95;3.24;5.20;11.48;13.54
19.83;83.00;41.85;6.78;10.56;26.60;8.07;3.29;5.28;11.76;13.65
19.67;84.80;42.75;6.82;10.64;26.79;8.03;3.31;5.52;11.74;13.75
20.09;86.32;43.06;6.87;11.07;27.68;8.20;3.38;5.33;11.89;14.25
20.42;87.29;44.48;6.84;11.09;27.78;8.19;3.42;5.49;12.34;14.62
20.63;87.22;44.92;7.12;11.10;28.58;8.38;3.46;5.65;12.35;14.13
20.68;88.09;44.52;7.14;11.34;28.03;8.40;3.46;5.56;12.39;14.91
20.55;88.44;45.68;7.16;11.00;27.92;8.30;3.43;5.50;12.46;14.74
20.37;86.50;44.26;6.96;10.89;27.62;8.27;3.43;5.65;12.20;14.22
20.11;84.50;43.58;6.80;10.75;27.11;8.18;3.35;5.52;11.83;14.49
19.39;84.48;42.05;6.62;10.75;26.59;8.06;3.26;5.38;11.81;13.92
19.23;79.80;41.72;6.63;10.55;25.85;7.84;3.17;5.23;11.39;13.72
17.35;73.43;38.48;5.98;9.43;24.00;7.07;2.95;4.80;10.53;12.46
16.33;69.08;35.24;5.70;8.99;22.19;6.72;2.74;4.53;10.00;11.33
15.93;67.62;34.39;5.44;8.73;22.13;6.51;2.68;4.37;9.73;11.26
15.45;65.44;33.64;5.32;8.36;21.44;6.28;2.59;4.21;9.32;10.80
14.67;61.53;32.04;5.03;8.01;19.99;6.10;2.41;4.11;9.07;10.35
14.36;62.76;31.17;5.04;7.92;20.03;5.95;2.45;3.92;8.83;10.30
14.17;60.58;30.80;4.77;7.70;19.76;5.79;2.38;3.95;8.59;10.02
14.46;60.50;30.95;4.94;7.79;19.75;5.84;2.43;4.03;8.83;9.81
14.04;59.11;30.77;4.79;7.56;19.23;5.80;2.36;3.85;8.50;9.92
13.79;59.77;29.72;4.80;7.46;18.86;5.66;2.33;3.80;8.46;9.80
13.51;59.03;30.88;4.86;7.52;18.83;5.59;2.33;3.79;8.39;9.65
13.76;58.15;30.16;4.74;7.44;18.64;5.66;2.31;3.75;8.30;9.75
13.54;57.56;29.43;4.69;7.23;18.23;5.53;2.28;3.78;8.20;9.64
13.62;55.39;29.17;4.48;7.23;18.74;5.50;2.24;3.65;7.93;9.53
13.42;56.43;29.27;4.60;7.22;18.34;5.37;2.24;3.71;8.24;9.39
13.18;56.28;28.58;4.50;7.16;18.12;5.39;2.22;3.55;8.05;9.38
13.30;55.78;28.93;4.60;7.06;17.78;5.42;2.14;3.59;7.94;9.33
13.33;56.07;29.02;4.53;7.14;18.37;5.42;2.17;3.70;7.97;9.38
13.27;55.32;28.71;4.53;7.08;17.93;5.42;2.17;3.57;7.91;9.25
12.83;55.20;28.23;4.59;6.98;17.67;5.22;2.14;3.58;7.73;9.18
12.68;54.75;27.31;4.46;6.97;17.45;5.21;2.13;3.52;7.66;9.29
12.40;52.76;26.93;4.27;6.60;16.92;5.13;2.08;3.30;7.33;8.73
12.34;52.60;26.82;4.22;6.72;16.74;5.01;2.02;3.36;7.33;8.74
12.24;52.58;26.97;4.29;6.77;16.90;5.16;2.05;3.42;7.33;8.95
12.59;53.50;27.25;4.36;6.61;16.83;5.11;2.06;3.37;7.48;8.73
12.48;52.93;26.90;4.26;6.71;16.93;5.08;2.07;3.45;7.34;8.78
12.37;54.07;26.88;4.27;6.72;16.83;5.09;2.01;3.33;7.35;8.92
12.53;54.33;27.61;4.33;6.74;17.37;5.15;2.10;3.37;7.38;8.97
12.77;56.56;28.34;4.50;6.84;17.66;5.21;2.15;3.52;7.56;9.25
12.86;54.80;28.11;4.33;6.98;17.84;5.36;2.13;3.49;7.56;9.24
12.32;52.59;26.95;4.29;6.66;16.62;5.04;1.99;3.30;7.34;8.90
12.64;54.53;27.17;4.34;6.67;17.17;5.09;2.08;3.46;7.30;9.12
13.50;57.29;29.40;4.66;7.40;18.78;5.48;2.26;3.63;8.09;9.94
14.19;59.71;30.28;4.80;7.55;19.27;5.72;2.33;3.81;8.26;10.02
14.21;58.89;30.76;4.83;7.74;19.61;5.61;2.27;3.76;8.24;10.09
14.37;60.98;31.17;4.86;7.72;19.16;5.72;2.29;3.79;8.29;10.15
16.93;70.57;35.62;5.67;9.01;22.36;6.67;2.75;4.50;9.59;12.10
17.03;72.44;37.34;5.94;9.12;23.06;6.97;2.84;4.65;10.07;12.56
17.58;74.71;38.50;5.98;9.40;23.91;7.03;2.81;4.66;10.11;12.66
18.19;77.22;39.38;6.28;9.73;24.56;7.28;2.91;4.82;10.55;13.19
20.43;86.32;43.62;6.95;10.93;27.68;8.07;3.27;5.41;11.65;14.61
20.81;89.29;45.06;7.11;11.19;28.54;8.36;3.45;5.54;12.13;15.06
21.23;89.91;47.13;7.40;11.65;29.39;8.71;3.48;5.77;12.52;15.78
21.43;90.69;46.31;7.32;11.52;28.87;8.72;3.55;5.71;12.17;15.62
19.68;84.07;43.20;6.76;10.60;27.45;8.07;3.23;5.25;11.61;14.33
21.22;90.69;46.52;7.29;11.26;28.19;8.47;3.32;5.68;12.11;15.01
22.33;92.72;47.72;7.67;11.62;30.46;8.91;3.61;5.87;12.63;15.91
22.34;96.14;47.90;7.79;12.03;30.02;8.94;3.55;5.96;12.83;16.04
21.31;90.07;45.70;7.36;11.31;28.67;8.68;3.41;5.60;12.08;15.49
21.35;93.13;45.95;7.38;11.29;29.40;8.83;3.47;5.70;12.30;15.88
22.14;92.99;47.01;7.27;11.58;29.41;8.86;3.52;5.79;12.26;15.56
21.51;92.47;48.21;7.43;11.71;29.06;8.67;3.38;5.74;12.50;15.66
20.84;89.76;44.99;7.17;11.47;28.23;8.49;3.42;5.62;12.02;15.33
21.27;90.01;46.13;7.20;11.70;29.37;8.66;3.38;5.63;12.38;15.64
21.35;90.78;46.18;7.42;11.35;28.87;8.65;3.37;5.73;12.36;15.73
22.24;91.59;47.93;7.49;11.75;29.72;8.87;3.57;5.76;12.44;15.78
21.63;92.20;46.44;7.36;11.55;28.77;8.61;3.40;5.55;12.23;15.74
21.54;90.40;46.28;7.30;11.51;28.95;8.55;3.42;5.59;12.43;15.84
21.77;91.35;46.19;7.26;11.29;29.14;8.64;3.46;5.76;12.21;15.78
21.50;91.25;45.17;7.20;11.55;29.61;8.58;3.54;5.72;12.46;15.55
21.78;91.00;46.53;7.34;11.35;29.11;8.60;3.44;5.73;12.15;15.47
21.88;91.71;46.55;7.45;11.75;29.21;8.73;3.49;5.70;12.45;15.71
21.97;93.83;47.75;7.72;11.76;29.93;9.03;3.56;5.94;12.59;16.03
22.28;94.08;47.87;7.58;11.61;29.50;8.77;3.55;5.92;12.56;16.23
22.20;94.51;47.49;7.60;11.99;30.28;8.91;3.56;5.82;12.23;16.39
22.88;94.07;47.94;7.87;11.99;30.75;8.96;3.75;6.17;12.83;16.10
22.54;95.11;48.22;7.84;11.93;29.90;8.92;3.62;6.03;12.90;16.64
22.32;94.99;47.85;7.60;11.76;30.04;8.91;3.68;5.94;12.59;16.15
20.90;89.17;45.21;7.27;11.25;29.31;8.63;3.41;5.68;12.27;15.22
20.97;88.36;44.74;7.29;11.21;28.37;8.52;3.36;5.72;12.00;15.59
20.93;89.92;44.23;7.20;11.25;28.13;8.44;3.26;5.63;11.93;15.31
21.08;87.39;44.58;7.17;11.14;28.03;8.06;3.42;5.52;11.92;14.79
22.63;95.09;48.02;7.78;11.74;30.42;9.10;3.59;5.99;12.81;16.29
22.84;95.46;48.33;7.57;12.02;31.02;9.14;3.61;6.13;13.23;16.23
22.83;97.47;49.47;7.98;12.28;30.57;9.21;3.68;6.26;13.26;16.57
22.69;94.70;48.60;7.88;12.06;30.81;8.96;3.70;6.09;13.14;16.48
22.74;94.65;48.34;7.74;12.26;31.08;9.17;3.69;5.95;13.22;16.19
22.48;96.65;47.91;7.69;12.07;30.88;9.23;3.79;6.27;13.01;16.21
22.37;95.15;47.64;7.77;11.94;30.71;8.92;3.71;6.03;12.98;16.23
21.96;93.65;46.65;7.62;11.95;30.15;9.10;3.53;6.03;12.97;15.70
23.88;99.29;52.02;8.16;12.55;32.04;9.62;4.02;6.46;13.65;17.06
23.42;97.87;50.32;8.17;12.61;31.82;9.61;3.84;6.48;13.57;16.57
23.27;98.80;50.59;8.19;12.59;31.59;9.50;3.92;6.53;13.89;16.74
23.29;98.92;50.78;8.16;12.36;32.17;9.72;3.96;6.60;14.05;16.81
23.67;98.27;51.40;8.13;12.91;32.16;9.68;3.94;6.57;13.63;16.62
23.19;100.16;51.15;8.25;12.91;32.27;9.80;3.94;6.69;13.86;16.97
23.33;98.87;50.56;8.25;12.61;32.53;9.78;3.89;6.60;14.02;16.73
23.87;100.50;51.20;8.47;12.65;33.06;9.79;3.94;6.80;14.56;17.43
23.60;98.23;50.80;8.33;12.61;32.40;9.84;3.93;6.71;14.00;16.89
23.33;97.31;50.65;8.19;12.63;32.44;9.67;3.87;6.60;14.23;16.28
22.98;96.29;50.22;8.30;12.44;31.84;9.64;3.81;6.73;13.90;16.25
23.65;96.90;50.50;8.18;12.38;31.71;9.50;3.98;6.63;13.92;16.24
22.53;94.86;49.05;7.98;12.50;31.05;9.49;3.88;6.58;13.80;16.28
22.18;92.93;47.52;7.92;11.83;30.63;9.29;3.80;6.44;13.41;15.63
21.94;90.68;47.73;7.80;11.75;30.47;9.26;3.85;6.34;13.41;15.70
21.93;91.32;47.04;7.89;11.99;30.85;9.43;3.69;6.35;13.32;15.58
20.59;87.98;46.12;7.48;11.07;28.45;8.84;3.59;6.02;12.62;14.47
20.16;83.88;43.56;7.12;10.54;27.93;8.51;3.42;5.83;12.11;14.24
19.44;79.62;42.68;6.80;10.25;26.69;8.13;3.36;5.48;11.66;14.05
18.93;79.81;42.22;6.80;10.12;26.78;8.11;3.31;5.41;11.69;13.52
17.17;71.86;37.44;6.03;9.13;23.52;7.19;2.94;4.95;10.44;11.91
15.55;65.98;34.05;5.49;8.44;21.31;6.54;2.67;4.50;9.50;11.04
14.75;62.25;32.55;5.31;8.04;20.20;6.11;2.52;4.32;9.04;10.56
14.47;58.60;31.56;5.23;7.72;19.64;6.06;2.42;4.08;8.74;10.07
12.71;53.91;28.15;4.67;6.84;17.67;5.41;2.17;3.70;7.81;9.17
12.39;51.43;27.30;4.44;6.63;16.94;5.21;2.08;3.56;7.51;8.83
12.45;52.28;27.21;4.52;6.61;17.24;5.23;2.15;3.53;7.55;8.76
12.50;52.80;27.31;4.50;6.74;16.89;5.15;2.03;3.56;7.62;8.77
12.45;52.42;26.54;4.51;6.58;17.08;5.17;2.12;3.53;7.50;8.54
11.87;49.00;25.68;4.14;6.19;16.06;4.91;1.99;3.32;7.11;8.13
11.63;48.11;24.86;4.16;6.06;15.89;4.71;1.95;3.36;6.97;8.02
11.50;47.69;24.34;4.08;6.12;15.68;4.78;1.94;3.29;6.97;8.11
11.48;46.47;25.04;4.11;5.99;15.59;4.70;1.93;3.22;6.88;7.97
11.45;47.04;24.98;4.01;6.10;15.91;4.76;1.93;3.32;7.04;7.93
11.19;45.65;23.84;4.00;5.94;15.20;4.63;1.88;3.18;6.71;7.58
10.90;45.22;23.42;3.90;5.90;14.90;4.57;1.86;3.19;6.81;7.76
10.15;43.16;22.41;3.67;5.41;14.09;4.25;1.74;2.95;6.40;7.07
10.29;42.77;22.06;3.55;5.48;14.11;4.31;1.75;2.97;6.42;7.23
10.34;42.17;21.93;3.63;5.51;14.28;4.34;1.75;2.95;6.27;7.21
10.32;42.71;22.62;3.69;5.50;14.28;4.37;1.71;2.97;6.44;7.21
10.76;44.42;23.51;3.92;5.81;15.10;4.53;1.84;3.07;6.61;7.46
10.87;44.70;23.39;3.83;5.91;14.88;4.58;1.89;3.12;6.76;7.51
10.80;44.54;23.40;3.85;5.59;14.89;4.56;1.83;3.05;6.62;7.42
10.70;43.89;23.15;3.87;5.70;14.94;4.57;1.89;3.06;6.74;7.45
10.62;43.74;23.16;3.79;5.75;14.88;4.49;1.82;3.09;6.64;7.34
10.72;44.62;23.33;3.89;5.74;15.17;4.60;1.85;3.13;6.69;7.54
11.03;45.91;23.80;3.93;5.76;14.97;4.61;1.92;3.17;6.86;7.58
11.35;46.96;24.70;4.13;6.03;15.88;4.88;1.99;3.29;7.02;7.97
13.28;54.80;28.64;4.74;7.10;18.31;5.60;2.25;3.81;8.14;9.18
13.40;55.39;29.00;4.70;7.13;18.15;5.51;2.26;3.89;8.00;9.22
13.49;56.75;28.76;4.85;7.16;18.94;5.74;2.31;3.96;8.40;9.35
14.14;58.86;30.95;5.02;7.63;19.66;6.02;2.42;4.03;8.81;9.99
17.55;73.10;38.39;6.35;9.40;24.92;7.52;3.06;5.17;11.20;12.38
18.86;78.28;41.05;6.65;9.97;26.43;7.98;3.32;5.48;11.72;13.05
19.74;83.44;43.70;7.11;10.79;27.29;8.42;3.42;5.62;12.55;14.04
20.65;86.15;44.49;7.40;11.24;28.50;8.77;3.65;5.94;12.88;14.34
23.07;94.65;50.84;8.27;12.56;32.98;9.70;3.98;6.53;14.50;16.13
23.49;98.17;51.18;8.50;12.80;33.14;9.96;4.09;6.82;14.79;16.36
24.17;99.26;52.95;8.45;12.94;34.12;10.05;4.17;6.85;15.19;16.58
24.38;99.15;52.86;8.74;13.05;33.34;10.47;4.32;7.01;15.32;16.72
23.25;96.95;49.82;8.48;12.30;32.56;10.03;4.03;6.61;14.47;16.33
24.11;99.20;51.95;8.64;12.91;33.28;10.13;4.16;6.83;15.04;16.64
24.92;102.11;53.49;8.86;13.07;34.44;10.30;4.32;7.20;15.95;17.28
24.88;105.05;54.73;8.93;13.34;35.28;10.74;4.41;7.24;15.94;17.64
24.35;101.28;53.47;8.78;13.12;35.02;10.34;4.45;7.11;15.56;17.23
25.67;106.31;55.32;9.01;13.69;35.13;10.84;4.45;7.30;16.20;17.45
25.48;107.73;56.76;9.15;14.02;36.60;11.00;4.63;7.18;16.22;17.95
26.07;107.20;57.17;9.47;13.91;35.89;10.99;4.56;7.48;16.37;17.54
22.67;94.71;50.09;8.24;12.16;32.26;9.79;4.02;6.60;14.22;15.77
23.12;95.17;50.26;8.32;12.23;31.86;9.66;4.11;6.47;14.29;15.62
21.95;95.27;49.86;8.19;12.14;31.25;9.71;3.94;6.47;14.16;15.58
22.65;93.13;50.80;8.16;12.04;31.52;9.79;3.88;6.53;14.18;15.61
21.78;91.92;47.67;7.81;11.43;30.96;9.48;3.81;6.15;13.77;14.85
21.54;89.06;47.23;7.63;11.40;29.85;9.08;3.77;6.18;13.62;14.78
20.70;87.32;46.21;7.56;11.25;29.30;9.07;3.69;5.86;13.14;14.65
19.88;84.02;44.90;7.42;10.72;28.86;8.80;3.57;5.77;12.83;14.11
18.94;81.11;42.98;6.92;10.20;27.15;8.21;3.37;5.53;12.28;13.32
20.17;82.52;44.53;7.27;10.81;27.72;8.54;3.54;5.73;12.54;13.63
19.42;82.24;43.05;6.94;10.28;27.77;8.26;3.43;5.54;12.21;13.53
19.57;80.79;43.61;6.97;10.46;27.53;8.49;3.49;5.54;12.33;13.58
20.26;84.34;43.73;7.24;10.63;28.60;8.62;3.48;5.78;13.02;13.57
20.09;83.97;44.15;7.10;10.78;28.20;8.57;3.50;5.62;12.72;13.92
20.42;85.64;44.15;7.24;10.72;28.21;8.52;3.48;5.68;12.73;13.56
19.83;86.29;43.88;7.07;10.65;28.00;8.72;3.49;5.69;12.67;13.77
20.61;85.49;46.27;7.35;10.78;29.10;8.97;3.63;5.82;13.26;14.41
20.95;86.88;47.51;7.56;11.35;29.87;9.02;3.68;6.01;13.67;14.55
20.83;88.77;46.07;7.39;11.04;29.56;9.02;3.65;5.95;13.53;14.49
20.94;87.29;45.98;7.43;11.04;29.22;8.85;3.62;5.90;13.33;14.28
21.70;89.96;47.55;7.60;11.25;30.28;9.17;3.75;6.02;13.81;14.70
21.63;91.74;47.87;7.81;11.52;31.15;9.31;3.81;6.11;14.02;15.22
21.70;90.49;47.39;7.77;11.45;30.66;9.26;3.78;6.07;13.84;14.63
21.98;91.71;49.89;7.98;11.76;31.49;9.51;3.78;6.24;14.21;15.64
24.10;99.64;53.44;8.59;12.83;33.58;10.38;4.24;6.92;15.40;16.40
23.72;100.64;51.20;8.50;12.58;33.66;10.26;4.08;6.73;15.34;16.00
23.32;102.22;52.60;8.51;12.71;33.93;10.06;4.09;6.63;15.14;16.24
23.55;99.05;52.51;8.62;12.38;33.05;10.06;4.09;6.74;15.14;16.03
25.46;107.92;56.89;9.20;13.27;35.97;11.00;4.42;7.05;16.37;17.33
24.69;105.24;55.50;8.94;13.29;34.80;10.70;4.35;6.94;15.76;16.81
25.07;107.23;55.44;9.06;13.18;34.72;10.59;4.36;6.94;16.01;16.95
25.54;108.03;55.64;8.99;13.43;35.73;11.03;4.44;7.19;16.19;17.15
25.53;108.60;57.66;9.16;13.56;36.28;11.12;4.40;7.21;16.74;17.47
26.05;110.91;57.69;9.55;13.89;36.97;11.29;4.59;7.32;16.50;17.99
26.50;112.55;59.54;9.42;13.94;36.68;11.43;4.65;7.41;16.96;18.21
27.02;114.41;59.61;9.51;14.08;38.30;11.67;4.69;7.48;17.00;18.39
25.35;106.55;56.09;8.85;13.51;35.04;10.64;4.42;6.94;15.79;17.10
24.76;106.49;55.53;9.01;13.10;35.21;10.94;4.33;7.09;16.11;17.31
25.32;107.93;56.21;9.09;13.20;35.01;11.02;4.36;6.90;16.47;17.32
25.63;108.00;56.87;9.03;13.67;36.00;10.98;4.27;7.08;16.23;17.69
26.49;115.14;59.57;9.43;14.09;38.25;11.76;4.65;7.50;17.45;18.22
26.51;113.20;58.52;9.48;14.09;36.62;11.52;4.61;7.43;16.90;17.93
26.23;113.08;57.30;9.42;13.88;36.93;11.46;4.46;7.39;17.06;17.96
26.51;112.36;58.43;9.52;14.16;37.20;11.71;4.50;7.34;17.12;17.89
26.15;112.63;57.27;9.31;13.65;36.99;11.48;4.46;7.27;16.58;17.99
25.29;107.30;55.00;8.96;13.38;34.62;10.68;4.30;6.88;16.21;17.07
24.66;104.82;53.56;8.74;13.24;34.61;10.57;4.37;6.92;15.67;16.64
23.34;101.94;52.80;8.49;12.73;33.35;10.25;4.12;6.60;15.56;16.03
21.41;93.78;48.49;7.81;11.24;30.40;9.31;3.75;5.99;13.81;14.67
19.70;85.91;45.13;7.23;10.49;27.81;8.61;3.37;5.64;12.57;13.66
19.03;80.71;41.80;6.81;9.98;26.59;8.12;3.27;5.23;12.22;12.97
18.20;78.33;40.84;6.61;9.69;25.17;7.88;3.08;4.98;11.59;12.68
17.65;76.11;39.92;6.39;9.49;25.02;7.72;3.10;4.97;11.36;12.33
16.69;73.32;37.76;6.07;9.02;24.02;7.25;2.95;4.72;10.87;11.71
16.00;70.03;35.41;5.70;8.48;22.10;6.97;2.77;4.36;10.38;11.17
15.31;66.75;34.73;5.59;8.31;22.15;6.76;2.72;4.27;10.02;10.57
13.21;58.34;29.27;4.78;6.97;18.72;5.84;2.32;3.65;8.36;9.09
12.95;56.11;28.21;4.62;6.73;18.40;5.58;2.18;3.46;8.21;8.78
12.50;54.84;27.86;4.63;6.79;17.58;5.46;2.22;3.55;8.00;8.63
13.16;56.51;28.88;4.71;6.88;18.20;5.63;2.23;3.60;8.25;9.17
13.20;57.31;29.22;4.73;6.96;18.38;5.71;2.23;3.61;8.40;9.06
12.59;55.60;28.09;4.55;6.64;17.46;5.50;2.15;3.48;7.97;8.60
12.90;55.42;27.90;4.51;6.55;17.67;5.47;2.16;3.50;8.13;8.71
12.47;53.58;27.76;4.45;6.52;17.30;5.39;2.19;3.38;7.96;8.59
11.90;52.34;26.44;4.25;6.34;16.87;5.20;2.09;3.29;7.78;8.31
12.11;51.59;26.46;4.34;6.45;16.93;5.30;2.11;3.31;7.77;8.20
12.05;50.93;26.18;4.29;6.32;16.64;5.25;2.03;3.22;7.57;8.23
12.06;52.22;26.83;4.32;6.30;16.75;5.04;2.04;3.24;7.44;8.10
12.55;53.85;26.86;4.39;6.40;16.87;5.24;2.13;3.35;7.67;8.41
12.24;52.41;27.08;4.22;6.33;16.64;5.25;2.05;3.32;7.54;8.20
11.99;52.32;26.43;4.30;6.32;16.70;5.19;2.09;3.22;7.64;8.35
12.28;51.68;26.56;4.30;6.29;16.76;5.20;2.06;3.33;7.50;8.47
13.23;56.72;28.52;4.58;6.84;17.87;5.61;2.19;3.48;8.19;8.97
13.18;55.57;28.01;4.71;6.68;17.69;5.54;2.23;3.50;7.89;8.97
12.93;55.63;28.20;4.63;6.65;17.68;5.51;2.22;3.48;8.05;8.93
13.59;57.68;28.35;4.75;7.09;18.01;5.72;2.28;3.58;8.39;8.91
16.08;69.61;34.92;5.59;8.19;21.60;6.74;2.68;4.21;9.73;10.87
16.04;70.83;35.61;5.63;8.45;21.60;6.97;2.74;4.38;9.86;11.03
17.17;74.38;36.62;5.94;8.71;22.79;7.00;2.85;4.48;10.50;11.80
18.07;79.18;39.50;6.28;9.21;24.10;7.57;3.01;4.82;11.19;12.48
21.24;92.04;46.47;7.38;10.87;28.02;8.87;3.49;5.58;12.86;14.56
21.67;96.70;47.47;7.74;11.15;29.00;9.29;3.72;5.78;13.42;15.07
21.89;96.77;48.85;7.75;11.46;29.64;9.40;3.72;5.78;13.53;15.39
22.83;99.86;48.93;8.03;11.62;30.43;9.40;3.80;5.92;13.84;15.75
23.47;101.63;51.03;8.18;12.27;31.76;9.80;3.88;6.14;14.10;16.36
24.79;105.58;53.52;8.79;12.96;33.58;10.48;4.06;6.54;14.99;17.13
24.92;111.69;54.53;8.80;13.26;34.18;10.63;4.23;6.52;15.32;17.26
25.11;109.35;54.10;9.13;13.24;34.24;10.62;4.22;6.73;15.07;17.46
23.84;103.66;52.88;8.83;12.58;33.45;10.27;4.08;6.62;14.90;17.11
25.22;107.96;55.83;9.08;13.56;33.97;10.65;4.26;6.73;15.13;17.49
25.18;109.77;54.21;9.07;13.38;34.93;10.89;4.31;6.92;15.76;17.46
25.50;112.31;57.26;9.27;13.91;36.16;11.36;4.52;7.07;16.34;18.20
21.65;95.79;47.99;7.90;12.00;30.73;9.75;3.80;6.05;13.85;15.41
21.57;93.96;46.50;7.80;11.84;31.29;9.53;3.75;6.07;13.67;14.83
21.78;95.34;48.59;7.94;12.00;31.26;9.78;3.87;6.19;14.04;15.29
22.34;96.16;48.82;8.20;11.86;31.43;10.08;3.85;6.52;14.53;15.71
22.03;95.64;47.82;7.92;11.79;31.01;9.66;3.86;6.28;14.10;15.46
22.09;95.26;49.58;8.20;12.19;32.19;10.10;4.00;6.60;14.79;15.79
21.66;96.55;48.08;7.82;12.07;31.56;10.09;3.96;6.43;14.44;15.63
