load_1_0;load_2_1;load_3_2;load_4_3;load_5_4;load_8_5;load_9_6;load_10_7;load_11_8;load_12_9;load_13_10
4.43;18.77;9.06;1.46;2.32;5.48;1.67;0.72;1.12;2.45;3.00
4.79;20.06;9.83;1.61;2.48;5.74;1.79;0.77;1.21;2.59;3.25
4.91;20.23;9.86;1.58;2.49;5.94;1.83;0.77;1.21;2.60;3.23
4.89;20.20;9.86;1.62;2.50;5.96;1.84;0.77;1.21;2.65;3.27
4.86;20.25;9.78;1.62;2.41;5.86;1.76;0.79;1.19;2.63;3.17
5.20;21.45;10.63;1.75;2.68;6.21;1.94;0.81;1.28;2.79;3.49
5.28;22.39;10.88;1.73;2.68;6.46;1.93;0.83;1.30;2.88;3.59
5.54;22.58;11.09;1.81;2.77;6.47;2.01;0.84;1.37;2.89;3.66
5.54;23.10;11.57;1.83;2.77;6.68;2.08;0.86;1.39;2.97;3.75
5.57;23.08;11.50;1.80;2.85;6.65;2.04;0.84;1.36;2.97;3.73
5.45;22.60;11.20;1.79;2.72;6.34;1.98;0.86;1.32;2.84;3.62
5.46;22.84;11.19;1.77;2.69;6.50;2.00;0.85;1.35;2.84;3.65
5.32;22.73;11.17;1.80;2.79;6.51;1.99;0.84;1.30;2.83;3.71
5.19;22.14;10.98;1.79;2.69;6.38;1.94;0.82;1.34;2.80;3.62
5.49;23.36;11.37;1.81;2.84;6.76;2.04;0.85;1.34;2.88;3.73
5.37;22.31;11.42;1.80;2.82;6.50;1.99;0.86;1.31;2.89;3.57
5.55;23.49;11.63;1.87;2.91;7.00;2.10;0.88;1.34;2.95;3.83
5.78;24.43;12.04;1.95;2.99;7.41;2.23;0.92;1.43;3.15;3.91
6.03;25.38;12.63;2.06;3.22;7.63;2.27;0.95;1.49;3.26;4.09
6.50;27.42;13.67;2.20;3.49;8.29;2.51;1.08;1.66;3.58;4.48
6.94;29.43;15.03;2.39;3.68;9.09;2.73;1.10;1.77;3.83;4.79
7.07;29.60;15.07;2.47;3.88;9.25;2.76;1.16;1.84;3.92;4.85
7.51;31.88;15.69;2.54;3.96;9.95;2.99;1.27;1.98;4.21;5.18
7.80;31.86;16.32;2.62;4.24;10.10;3.09;1.31;2.04;4.34;5.34
7.88;33.39;16.72;2.68;4.23;10.29;3.16;1.34;2.14;4.56;5.36
8.02;33.26;17.06;2.69;4.36;10.44;3.28;1.35;2.15;4.63;5.44
7.96;33.14;16.78;2.73;4.28;10.31;3.21;1.34;2.14;4.60;5.40
8.07;33.36;16.84;2.78;4.36;10.79;3.27;1.36;2.23;4.85;5.45
8.11;33.79;17.25;2.77;4.35;10.83;3.26;1.36;2.23;4.79;5.55
7.69;32.82;16.97;2.65;4.24;10.60;3.18;1.33;2.17;4.67;5.46
7.79;33.12;16.83;2.71;4.27;10.98;3.30;1.35;2.22;4.82;5.52
8.03;33.25;17.20;2.78;4.42;10.70;3.33;1.42;2.24;4.80;5.51
8.16;34.14;17.43;2.76;4.41;10.65;3.36;1.38;2.26;4.85;5.57
8.04;34.04;17.29;2.79;4.38;10.51;3.34;1.37;2.24;4.98;5.58
7.90;33.39;17.00;2.74;4.33;10.75;3.24;1.37;2.25;4.93;5.48
7.97;33.98;17.43;2.79;4.40;11.20;3.23;1.39;2.28;4.79;5.63
8.17;34.20;17.75;2.80;4.42;10.86;3.36;1.40;2.24;4.87;5.60
8.41;35.13;18.02;2.88;4.49;11.11;3.46;1.44;2.30;5.12;5.82
8.38;35.36;17.97;2.87;4.48;11.25;3.39;1.38;2.30;4.99;5.68
8.13;34.43;17.50;2.84;4.49;11.08;3.35;1.42;2.27;4.94;5.57
8.12;34.68;17.59;2.76;4.40;10.71;3.33;1.35;2.26;4.91;5.64
8.30;33.65;17.51;2.84;4.49;11.03;3.35;1.42;2.22;4.89;5.74
7.83;33.52;17.12;2.74;4.37;10.63;3.30;1.34;2.18;4.81;5.65
7.98;34.24;17.18;2.72;4.27;10.80;3.27;1.39;2.16;4.71;5.49
7.89;33.35;17.24;2.80;4.31;10.69;3.25;1.34;2.24;4.81;5.54
8.04;34.62;17.22;2.79;4.28;10.72;3.25;1.37;2.22;4.85;5.76
8.27;33.86;17.67;2.74;4.33;11.06;3.25;1.37;2.17;4.90;5.59
8.13;34.10;17.51;2.73;4.32;10.91;3.30;1.36;2.22;4.89;5.68
7.82;32.73;17.08;2.70;4.24;10.47;3.20;1.32;2.15;4.63;5.40
8.43;35.74;18.05;2.87;4.54;11.24;3.47;1.43;2.33;5.08;5.92
8.21;35.12;17.59;2.81;4.51;10.96;3.28;1.41;2.29;4.92;5.80
8.13;32.98;17.34;2.79;4.32;10.69;3.18;1.36;2.16;4.83;5.69
7.83;32.42;16.43;2.57;4.16;10.35;3.12;1.31;2.14;4.55;5.31
8.40;34.67;18.05;2.86;4.47;11.14;3.40;1.43;2.26;5.00;5.90
8.53;35.52;18.21;2.90;4.60;11.38;3.45;1.45;2.30;5.02;5.87
8.44;36.53;18.48;2.96;4.62;11.52;3.51;1.42;2.28;5.11;6.16
8.79;37.32;18.91;3.04;4.68;11.77;3.54;1.52;2.34;5.25;6.14
9.09;37.28;19.43;3.14;4.84;12.03;3.73;1.57;2.49;5.36;6.34
9.23;38.79;19.79;3.19;4.92;12.22;3.72;1.53;2.46;5.51;6.44
9.23;39.14;20.14;3.14;5.02;12.51;3.75;1.54;2.54;5.49;6.56
9.43;40.12;20.85;3.28;5.06;12.92;3.83;1.57;2.53;5.74;6.56
9.54;40.92;20.53;3.18;5.11;12.79;3.80;1.59;2.56;5.74;6.77
9.49;41.25;21.22;3.35;5.17;13.12;3.91;1.61;2.58;5.86;6.70
9.73;41.02;21.00;3.36;5.25;12.95;3.85;1.61;2.66;5.74;6.86
9.62;40.28;20.90;3.32;5.12;13.15;3.88;1.59;2.63;5.67;6.85
9.54;39.99;20.23;3.23;5.04;12.64;3.83;1.55;2.49;5.65;6.52
9.20;39.90;20.11;3.09;5.06;12.88;3.75;1.51;2.50;5.46;6.51
9.09;39.30;19.97;3.20;4.93;12.61;3.71;1.54;2.43;5.50;6.34
8.96;38.33;19.41;3.11;4.92;12.38;3.67;1.49;2.49;5.41;6.41
8.14;33.96;17.63;2.81;4.49;11.28;3.37;1.40;2.19;4.94;5.78
7.66;32.04;16.62;2.55;4.06;10.47;3.13;1.25;2.08;4.74;5.31
7.45;31.91;16.34;2.55;4.03;10.21;3.01;1.28;2.04;4.49;5.26
7.15;30.32;15.63;2.46;3.94;9.96;2.96;1.23;1.97;4.29;5.03
6.85;29.35;15.07;2.36;3.69;9.26;2.84;1.13;1.89;4.16;4.91
6.77;29.05;14.85;2.33;3.64;9.29;2.76;1.17;1.87;4.11;4.72
6.54;28.26;14.45;2.27;3.59;8.99;2.68;1.09;1.82;4.04;4.68
6.63;28.70;14.65;2.27;3.66;9.04;2.74;1.11;1.85;4.08;4.73
6.52;27.62;14.13;2.29;3.51;8.91;2.70;1.08;1.80;3.91;4.63
6.44;27.50;13.99;2.22;3.55;8.71;2.62;1.11;1.78;3.86;4.53
6.52;27.29;13.84;2.22;3.46;8.92;2.62;1.06;1.77;3.90;4.57
6.41;26.61;13.83;2.20;3.47;8.78;2.59;1.05;1.80;3.82;4.48
6.29;26.87;13.76;2.21;3.39;8.81;2.56;1.09;1.74;3.86;4.47
6.35;27.03;13.69;2.13;3.33;8.53;2.56;1.07;1.71;3.75;4.35
6.26;26.80;13.51;2.13;3.37;8.39;2.51;1.02;1.70;3.79;4.39
6.13;26.15;13.27;2.07;3.34;8.62;2.53;1.01;1.69;3.68;4.31
6.01;25.72;13.32;2.14;3.24;8.40;2.48;1.01;1.68;3.70;4.37
6.25;26.58;13.57;2.08;3.36;8.46;2.51;1.02;1.70;3.66;4.34
6.08;26.03;13.40;2.13;3.36;8.55;2.51;1.02;1.70;3.74;4.42
6.08;25.57;13.50;2.05;3.31;8.17;2.47;1.01;1.68;3.65;4.32
6.07;25.37;12.77;2.05;3.22;7.99;2.47;1.00;1.59;3.60;4.27
5.78;24.59;12.42;1.95;3.18;7.82;2.40;0.98;1.55;3.42;4.15
5.82;24.68;12.34;1.95;3.10;7.86;2.36;0.94;1.59;3.38;4.11
5.84;25.23;12.68;1.99;3.15;7.79;2.36;0.95;1.53;3.48;4.14
5.74;24.86;12.59;2.00;3.12;7.94;2.33;0.96;1.58;3.45;4.20
5.89;24.67;12.83;2.01;3.14;8.19;2.38;0.96;1.59;3.43;4.22
5.78;25.24;12.60;2.05;3.22;8.00;2.39;0.96;1.59;3.43;4.19
5.94;25.32;12.81;2.04;3.14;8.02;2.38;0.98;1.61;3.44;4.20
5.99;25.80;12.94;2.09;3.26;8.30;2.43;1.00;1.61;3.61;4.26
6.03;25.55;12.97;2.07;3.32;8.27;2.46;0.99;1.55;3.58;4.27
5.85;24.52;12.53;1.95;3.11;7.93;2.37;0.91;1.54;3.40;4.15
5.87;25.20;12.66;2.05;3.10;8.01;2.39;0.96;1.55;3.44;4.19
6.30;27.82;14.03;2.19;3.43;8.68;2.56;1.05;1.74;3.70;4.61
6.59;28.23;14.16;2.26;3.58;8.94;2.68;1.08;1.74;3.91;4.66
6.63;27.85;14.21;2.27;3.55;9.00;2.65;1.09;1.75;3.84;4.78
6.62;28.64;14.06;2.29;3.57;8.96;2.62;1.10;1.76;3.91;4.81
7.73;32.70;16.68;2.67;4.12;10.51;3.23;1.28;2.06;4.56;5.67
7.97;34.07;17.09;2.75;4.30;10.95;3.27;1.32;2.06;4.70;5.74
8.26;34.22;17.58;2.81;4.39;10.96;3.34;1.35;2.17;4.86;5.86
8.31;35.59;18.31;2.91;4.49;11.58;3.40;1.39;2.24;4.85;6.12
9.53;40.32;20.70;3.20;5.04;12.94;3.81;1.57;2.52;5.45;6.67
9.83;39.94;21.19;3.35;5.23;13.31;3.97;1.60;2.58;5.58;7.04
10.09;43.25;21.33;3.41;5.52;13.50;4.06;1.60;2.68;5.95;7.18
9.98;41.50;21.47;3.45;5.31;13.43;4.02;1.65;2.66;5.74;7.11
9.22;39.76;19.85;3.16;4.98;12.45;3.84;1.55;2.49;5.38;6.80
9.93;41.74;21.58;3.36;5.22;13.58;3.93;1.64;2.57;5.65;7.22
10.23;43.84;22.18;3.61;5.49;14.06;4.14;1.65;2.78;5.94;7.37
10.39;44.23;22.69;3.59;5.58;14.13;4.12;1.68;2.75;5.88;7.56
9.96;42.11;21.02;3.44;5.35;13.62;4.03;1.61;2.64;5.79;7.25
10.31;43.82;22.14;3.44;5.57;13.97;4.05;1.68;2.67;6.03;7.48
10.76;44.04;22.68;3.59;5.69;14.11;4.21;1.71;2.73;6.00;7.64
10.42;45.85;22.96;3.63;5.76;14.28;4.34;1.66;2.76;5.92;7.73
10.21;45.01;22.31;3.61;5.66;14.30;4.24;1.73;2.75;5.97;7.62
10.61;46.58;23.13;3.67;5.82;14.36;4.23;1.75;2.79;6.06;7.90
10.78;45.62;23.01;3.70;5.71;14.56;4.34;1.69;2.82;6.20;7.88
11.05;46.93;24.00;3.74;5.90;14.95;4.40;1.83;2.91;6.31;7.97
10.93;46.36;23.68;3.73;5.88;14.57;4.39;1.74;2.90;6.29;7.87
10.87;46.95;23.64;3.73;5.81;15.01;4.48;1.74;2.90;6.22;8.13
11.11;46.77;23.47;3.76;5.85;15.20;4.51;1.75;2.92;6.18;8.10
10.93;46.04;23.44;3.75;5.76;14.76;4.42;1.75;2.92;6.09;7.92
11.01;45.79;23.69;3.78;5.80;14.70;4.37;1.76;2.94;6.22;8.07
11.19;47.87;24.37;3.87;6.11;15.50;4.48;1.81;3.01;6.29;8.27
11.22;48.44;24.61;3.91;6.09;15.48;4.61;1.83;2.96;6.44;8.26
11.52;48.64;24.80;3.96;6.07;15.57;4.57;1.85;3.08;6.68;8.27
11.27;48.57;24.72;3.93;6.03;15.55;4.54;1.83;3.06;6.46;8.39
11.28;47.37;24.29;3.88;6.11;15.16;4.56;1.81;2.93;6.37;8.18
11.29;48.45;24.05;3.82;6.08;15.28;4.60;1.82;3.04;6.43;8.34
11.21;46.74;24.31;3.85;5.99;14.98;4.45;1.80;3.00;6.42;8.13
10.75;46.39;22.99;3.80;5.71;14.64;4.38;1.74;2.89;6.12;7.94
10.85;44.31;23.10;3.67;5.79;14.28;4.24;1.71;2.86;6.12;7.75
10.56;43.12;22.08;3.60;5.60;14.32;4.24;1.68;2.72;6.00;7.52
10.24;43.50;22.23;3.57;5.48;14.13;4.13;1.67;2.78;5.87;7.62
10.98;45.95;23.39;3.69;5.70;15.01;4.44;1.76;2.93;6.37;7.88
11.03;46.64;23.91;3.79;5.89;14.98;4.38;1.77;2.95;6.40;7.91
10.94;45.90;23.70;3.81;5.88;14.67;4.39;1.82;2.98;6.30;7.95
10.51;44.50;22.61;3.66;5.65;14.25;4.30;1.75;2.87;6.05;7.56
10.72;44.13;22.86;3.57;5.48;14.37;4.29;1.75;2.86;6.11;7.62
10.65;44.79;22.24;3.63;5.68;14.67;4.26;1.74;2.92;6.07;7.65
10.43;43.12;22.02;3.55;5.49;14.22;4.25;1.70;2.86;6.03;7.49
10.24;42.86;22.30;3.49;5.61;13.96;4.17;1.67;2.81;5.84;7.43
11.05;47.03;23.55;3.90;5.85;15.19;4.47;1.79;3.01;6.42;7.96
10.89;46.03;23.94;3.84;5.92;14.97;4.48;1.84;2.96;6.40;7.93
10.92;44.96;23.51;3.80;5.94;14.49;4.43;1.82;3.09;6.33;7.76
11.12;46.34;23.61;3.84;5.84;15.13;4.48;1.84;3.04;6.40;7.92
11.00;45.75;23.19;3.83;5.74;15.14;4.54;1.83;3.19;6.46;7.73
10.76;45.82;23.98;3.90;5.98;15.22;4.54;1.83;3.11;6.61;7.89
11.00;46.12;24.04;3.77;5.74;14.85;4.56;1.81;3.06;6.60;7.93
11.30;46.71;24.51;3.82;6.13;15.76;4.69;1.91;3.10;6.60;8.12
10.95;45.59;23.53;3.78;5.86;15.27;4.55;1.85;3.09;6.63;7.79
10.93;45.98;23.37;3.79;5.77;14.87;4.48;1.82;3.11;6.45;7.66
10.91;44.76;23.47;3.81;5.83;14.95;4.56;1.87;3.14;6.58;7.62
10.61;44.57;23.42;3.76;5.75;14.51;4.49;1.84;3.09;6.34;7.73
10.64;44.70;23.07;3.74;5.75;14.66;4.53;1.80;3.02;6.47;7.47
10.63;43.93;22.88;3.66;5.56;14.57;4.44;1.76;3.03;6.27;7.32
10.40;42.84;22.74;3.60;5.48;14.28;4.37;1.73;2.98;6.17;7.28
10.25;42.36;22.14;3.62;5.47;14.08;4.37;1.71;2.94;6.08;7.38
9.84;40.59;21.23;3.43;5.24;13.21;4.14;1.68;2.78;5.89;6.99
9.25;39.40;20.16;3.33;4.99;12.82;4.01;1.60;2.71;5.55;6.54
8.95;37.53;19.85;3.24;4.77;12.43;3.89;1.53;2.59;5.42;6.48
8.84;37.39;19.31;3.20;4.77;12.15;3.72;1.51;2.56;5.41;6.34
7.89;33.31;17.43;2.84;4.23;11.19;3.35;1.34;2.27;4.80;5.67
7.36;31.42;15.66;2.58;3.89;10.08;3.05;1.27;2.11;4.36;5.21
6.91;28.79;15.10;2.48;3.72;9.66;2.92;1.20;1.99;4.16;4.96
6.67;28.48;14.41;2.38;3.61;9.27;2.81;1.15;1.91;4.08;4.76
6.00;25.07;13.22;2.13;3.23;8.32;2.43;1.03;1.71;3.68;4.22
5.81;24.23;12.50;2.08;3.11;7.93;2.41;0.99;1.68;3.55;4.06
5.77;24.35;12.74;2.09;3.12;8.12;2.42;0.99;1.69;3.53;4.11
5.96;24.05;12.68;2.08;3.07;7.93;2.45;0.99;1.68;3.58;4.17
5.80;24.14;12.76;2.07;3.08;8.08;2.36;0.98;1.67;3.48;4.06
5.49;22.81;12.07;1.91;2.90;7.40;2.28;0.92;1.53;3.34;3.79
5.38;22.32;11.59;1.94;2.81;7.38;2.21;0.90;1.54;3.27;3.74
5.38;22.17;11.65;1.93;2.82;7.14;2.19;0.90;1.53;3.29;3.75
5.31;22.24;11.58;1.91;2.80;7.19;2.21;0.89;1.52;3.23;3.66
5.25;21.97;11.47;1.85;2.81;7.24;2.21;0.89;1.55;3.21;3.80
5.18;21.46;11.16;1.83;2.77;7.04;2.16;0.87;1.48;3.15;3.67
5.11;20.97;10.95;1.81;2.73;7.04;2.13;0.86;1.46;3.11;3.52
4.80;19.77;10.32;1.70;2.53;6.59;2.03;0.83;1.37;2.95;3.40
4.79;20.07;10.33;1.71;2.55;6.56;2.01;0.84;1.38;2.91;3.35
4.74;20.08;10.44;1.67;2.54;6.68;2.00;0.84;1.37;2.98;3.37
4.78;20.12;10.51;1.71;2.61;6.64;2.01;0.81;1.41;3.00;3.33
5.00;20.64;10.98;1.86;2.71;7.05;2.11;0.88;1.48;3.18;3.59
4.98;20.85;10.96;1.83;2.71;7.12;2.14;0.88;1.45;3.12;3.50
4.95;20.58;10.93;1.79;2.72;6.86;2.10;0.85;1.44;3.10;3.48
5.03;20.99;10.78;1.79;2.70;7.04;2.17;0.88;1.45;3.11;3.52
5.02;20.46;10.95;1.75;2.65;6.95;2.12;0.87;1.40;3.09;3.49
4.96;20.80;11.16;1.83;2.69;7.08;2.15;0.89;1.45;3.16;3.45
5.09;21.05;11.10;1.82;2.72;7.07;2.14;0.90;1.47;3.23;3.52
5.28;21.98;11.39;1.89;2.79;7.44;2.26;0.93;1.53;3.35;3.65
6.04;25.48;13.13;2.19;3.31;8.58;2.54;1.08;1.81;3.81;4.27
6.19;25.44;13.30;2.24;3.33;8.66;2.63;1.12;1.78;3.83;4.33
6.27;25.80;13.61;2.21;3.31;8.56;2.64;1.10;1.81;3.94;4.42
6.66;27.33;14.06;2.32;3.51;9.05;2.77;1.12;1.90;4.13;4.63
8.31;34.47;17.92;2.93;4.44;11.44;3.55;1.46;2.40;5.07;5.59
8.86;36.51;19.22;3.10;4.65;12.13;3.71;1.55;2.55;5.48;6.20
9.07;38.20;20.06;3.33;4.91;13.10;3.86;1.64;2.63;5.79;6.55
9.50;40.07;20.83;3.47;5.05;13.16;4.14;1.64;2.74;5.91;6.70
10.69;45.67;23.21;3.88;5.79;14.97;4.56;1.91;3.06;6.74;7.42
10.98;46.01;24.12;3.99;5.80;15.10;4.61;1.89;3.15;6.85;7.69
11.34;46.35;24.82;4.06;6.06;15.69;4.85;2.00;3.28;7.06;7.63
11.44;46.97;24.89;4.10;5.97;16.04;4.75;1.94;3.24;7.19;7.84
10.68;44.86;23.50;3.93;5.79;15.16;4.69;1.86;3.10;6.82;7.58
11.02;45.51;24.53;3.98;5.97;15.57;4.69;1.99;3.20;7.04;7.68
11.59;47.33;25.25;4.21;6.13;16.17;4.87;2.07;3.25;7.31;7.75
11.84;49.30;25.71;4.22;6.18;16.21;4.98;2.11;3.39;7.39;8.22
11.49;48.62;25.57;4.15;6.23;16.23;4.97;2.00;3.34;7.34;8.00
12.09;48.75;26.24;4.26;6.39;16.81;4.94;2.05;3.35;7.38;8.29
12.20;50.43;26.49;4.40;6.49;16.68;5.17;2.09;3.48;7.65;8.34
11.93;51.16;27.06;4.37;6.47;17.00;5.15;2.11;3.43;7.64;8.34
10.86;45.91;24.20;3.90;5.96;15.47;4.75;1.92;3.19;6.95;7.66
11.10;46.10;24.41;4.01;6.09;15.61;4.72;1.93;3.22;7.09;7.66
11.13;45.32;24.04;3.90;5.82;15.46;4.68;1.91;3.12;7.02;7.66
11.08;46.52;24.87;4.07;5.93;15.58;4.72;1.93;3.14;7.00;7.50
10.93;46.17;24.24;3.78;5.81;15.34;4.62;1.89;3.08;6.87;7.57
10.84;44.52;23.61;3.93;5.80;15.05;4.62;1.86;3.04;6.83;7.45
10.66;43.86;23.44;3.85;5.71;15.12;4.54;1.86;3.09;6.74;7.36
10.68;44.68;23.05;3.79;5.61;14.80;4.53;1.83;2.97;6.56;7.23
9.97;42.11;22.63;3.67;5.44;14.17;4.33;1.77;2.89;6.49;7.02
10.33;43.57;22.58;3.73;5.53;14.79;4.40;1.80;2.93;6.53;7.26
10.14;43.11;22.69;3.74;5.54;14.48;4.34;1.80;2.94;6.54;7.07
10.16;42.71;22.93;3.68;5.48;14.84;4.41;1.80;2.94;6.42;7.09
10.45;43.41;23.33;3.73;5.56;14.79;4.48;1.83;3.05;6.71;7.19
10.34;44.57;22.94;3.77;5.55;14.65;4.45;1.85;3.01;6.64;7.33
10.59;43.86;23.37;3.83;5.60;14.76;4.51;1.84;2.94;6.70;7.17
10.23;43.10;23.19;3.75;5.52;14.80;4.43;1.84;2.93;6.55;7.23
10.62;44.50;23.05;3.82;5.62;14.86;4.58;1.80;2.99;6.73;7.15
10.84;45.49;23.39;3.85;5.85;15.40;4.71;1.92;3.07;6.92;7.41
10.54;45.46;23.89;3.86;5.62;14.96;4.57;1.90;3.09;6.74;7.38
10.44;44.47;23.39;3.69;5.57;15.03;4.45;1.88;3.06;6.75;7.31
10.74;46.09;24.18;3.91;5.83;15.22;4.62;1.92;3.06;6.90;7.40
10.78;45.04;23.62;3.90;5.67;15.32;4.68;1.84;3.05;6.95;7.23
10.51;44.06;23.25;3.76;5.64;14.48;4.52;1.88;2.99;6.82;7.17
10.57;44.10;23.24;3.78;5.60;14.98;4.48;1.89;3.01;6.79;7.35
11.13;47.58;25.02;3.96;5.98;15.98;4.85;2.02;3.29;7.17;7.84
10.89;46.79;24.50;3.90;5.89;15.60;4.78;1.91;3.16;7.06;7.65
11.12;46.05;24.46;3.90;5.89;15.32;4.79;1.99;3.09;6.93;7.51
11.05;46.50;24.25;3.98;5.90;15.33;4.72;1.92;3.10;7.00;7.30
11.95;50.20;26.21;4.30;6.29;16.73;5.10;2.07;3.35;7.49;8.13
11.68;48.68;25.32;4.15;6.19;16.23;5.02;1.96;3.37;7.45;8.15
11.38;49.75;25.42;4.08;6.28;16.16;5.02;2.04;3.30;7.45;8.00
11.83;49.48;26.14;4.32;6.24;16.87;5.12;2.08;3.28;7.83;8.07
11.97;50.65;26.71;4.32;6.35;16.94;5.21;2.12;3.42;7.74;8.14
12.16;51.94;27.21;4.38;6.45;17.20;5.38;2.15;3.39;7.69;8.35
12.39;52.84;27.38;4.44;6.53;17.50;5.36;2.18;3.43;7.96;8.37
12.43;52.43;27.90;4.48;6.60;17.67;5.41;2.20;3.55;7.86;8.46
11.48;49.91;25.99;4.15;6.22;16.50;5.10;2.07;3.27;7.49;8.13
11.70;50.16;25.96;4.25;6.25;16.35;5.13;2.08;3.29;7.53;8.17
11.71;49.67;26.17;4.28;6.30;16.72;5.09;2.02;3.31;7.59;8.16
11.63;50.76;26.36;4.23;6.26;16.68;5.13;2.03;3.25;7.65;7.97
12.32;53.84;27.83;4.48;6.63;17.40;5.34;2.15;3.53;8.10;8.62
12.21;53.01;27.15;4.44;6.57;17.41;5.38;2.13;3.41;7.94;8.37
12.22;52.21;27.42;4.41;6.45;17.49;5.26;2.12;3.40;8.07;8.40
12.53;53.11;27.37;4.38;6.52;17.33;5.32;2.15;3.52;7.89;8.32
12.16;52.30;27.21;4.34;6.38;17.01;5.36;2.13;3.40;7.82;8.16
11.79;50.50;25.54;4.17;6.22;16.37;5.07;2.05;3.19;7.37;7.94
11.58;49.55;25.67;4.13;5.99;16.03;5.02;2.02;3.24;7.53;7.94
11.31;47.53;24.75;3.93;5.81;15.56;4.79;1.96;3.14;7.23;7.78
10.28;43.32;22.48;3.71;5.35;13.99;4.42;1.71;2.85;6.49;6.85
9.30;39.92;20.78;3.30;4.95;13.13;4.09;1.58;2.57;5.94;6.33
8.65;37.51;19.47;3.11;4.67;12.50;3.79;1.56;2.43;5.72;6.10
8.57;37.25;18.84;3.14;4.53;11.89;3.62;1.51;2.35;5.49;5.74
8.22;35.66;18.39;3.02;4.44;11.65;3.61;1.42;2.31;5.32;5.80
7.87;33.60;17.53;2.87;4.21;11.12;3.43;1.40;2.19;5.11;5.45
7.45;32.22;16.53;2.69;3.86;10.40;3.17;1.27;2.06;4.75;5.02
7.30;30.87;16.11;2.59;3.83;10.21;3.16;1.30;2.02;4.56;4.92
6.24;27.03;13.76;2.21;3.27;8.80;2.65;1.06;1.68;4.03;4.25
5.98;25.44;13.55;2.14;3.12;8.46;2.56;1.03;1.62;3.80;4.02
5.97;25.73;13.03;2.16;3.17;8.21;2.58;1.02;1.65;3.81;4.02
6.11;26.32;13.40;2.23;3.32;8.43;2.62;1.05;1.66;3.97;4.19
6.17;26.09;13.70;2.19;3.24;8.62;2.63;1.05;1.66;3.98;4.29
5.95;25.47;13.16;2.15;3.16;8.10;2.53;1.01;1.64;3.80;4.05
5.85;25.21;13.13;2.12;3.05;8.30;2.58;1.02;1.61;3.77;4.07
5.77;25.15;12.87;2.09;3.09;8.11;2.51;1.00;1.59;3.68;4.01
5.62;23.84;12.52;1.99;2.99;8.01;2.43;0.96;1.52;3.55;3.83
5.58;24.55;12.17;2.01;2.93;7.75;2.41;0.96;1.53;3.58;3.82
5.65;24.21;12.40;1.99;2.94;7.63;2.39;0.95;1.51;3.54;3.86
5.64;24.25;12.16;1.96;2.96;7.76;2.48;0.96;1.52;3.52;3.80
5.64;24.32;12.55;2.03;3.00;7.88;2.44;0.97;1.54;3.61;3.94
5.51;24.24;12.34;2.05;2.98;7.84;2.45;0.96;1.49;3.58;3.94
5.69;23.94;12.37;1.99;2.94;7.68;2.43;0.95;1.51;3.58;3.94
5.77;24.29;12.34;2.06;2.99;7.91;2.50;0.97;1.53;3.59;3.83
6.11;26.76;13.12;2.19;3.23;8.39;2.58;1.08;1.63;3.83;4.26
6.07;25.76;13.20;2.16;3.14;8.19;2.63;1.02;1.61;3.82;4.12
6.04;26.06;13.01;2.15;3.17;8.28;2.62;1.01;1.61;3.72;4.18
6.33;27.01;13.40;2.21;3.21;8.45;2.69;1.04;1.69;3.95;4.29
7.35;31.60;16.13;2.60;3.88;9.96;3.11;1.28;1.94;4.49;5.11
7.72;32.50;16.38;2.66;3.91;10.07;3.23;1.30;1.98;4.70;5.27
8.03;34.72;17.20;2.82;4.12;10.63;3.36;1.36;2.12;4.83;5.53
8.49;36.49;18.36;2.98;4.30;11.36;3.50;1.43;2.24;5.16;5.74
9.91;42.95;21.01;3.46;5.12;12.90;4.12;1.66;2.59;6.05;6.71
10.11;44.51;22.15;3.58;5.30;13.69;4.33;1.72;2.68;6.33;7.09
10.40;44.96;22.65;3.58;5.30;13.70;4.27;1.72;2.69;6.40;7.16
10.57;46.07;22.90;3.73;5.42;14.58;4.44;1.76;2.75;6.41;7.33
11.05;47.37;23.18;3.88;5.60;14.50;4.52;1.79;2.87;6.53;7.54
11.64;49.88;24.87;4.21;6.01;15.25;4.88;1.88;3.00;6.84;7.96
11.74;50.45;25.30;4.19;6.10;15.78;4.95;1.91;3.12;7.09;7.93
11.72;50.38;25.42;4.26;6.24;15.98;4.95;1.98;3.12;7.23;8.14
11.26;50.04;24.80;4.05;6.03;15.53;4.86;1.91;3.09;6.92;7.95
11.51;50.07;25.56;4.11;6.20;15.99;4.93;1.94;3.14;7.17;8.07
11.57;51.41;25.93;4.38;6.35;16.41;5.07;2.04;3.25;7.33;8.24
11.98;53.78;26.35;4.33;6.49;17.15;5.33;2.09;3.32;7.57;8.50
10.21;44.81;21.98;3.77;5.53;14.44;4.55;1.76;2.86;6.37;7.15
10.16;44.04;22.18;3.66;5.46;14.21;4.50;1.74;2.83;6.36;7.14
10.73;46.75;23.54;3.84;5.67;15.45;4.72;1.82;3.04;6.68;7.35
10.55;47.58;23.69;3.81;5.85;15.32;4.83;1.91;3.00;6.94;7.56
10.85;47.30;23.13;3.91;5.97;15.58;4.87;1.92;3.09;7.00;7.62
10.99;48.39;23.67;3.99;5.95;15.69;4.97;1.96;3.15;7.21;7.63
11.09;48.22;24.61;4.12;6.04;15.86;5.05;1.99;3.27;7.40;7.68
